"location","lat","long","alt","year","bloom_date","bloom_doy"
"Switzerland/St. Luc",46.222336,7.594153,1650,1980,1980-05-25,146
"Switzerland/Sarnen",46.894217,8.252236,500,1980,1980-04-25,116
"Switzerland/Stampa",46.34585,9.595214,1000,1980,1980-05-18,139
"Switzerland/Trient",46.048003,6.993797,1300,1980,1980-05-31,152
"Switzerland/Thusis",46.709511,9.44165,700,1980,1980-05-11,132
"Switzerland/Vals",46.622889,9.182461,1250,1980,1980-06-09,161
"Switzerland/Vergeletto",46.225417,8.605172,1100,1980,1980-05-25,146
"Switzerland/Versoix",46.290431,6.137128,440,1980,1980-04-10,101
"Switzerland/Villnachern",47.470556,8.154928,415,1980,1980-04-20,111
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,1980,1980-04-12,103
"Switzerland/Vallorbe",46.712292,6.379286,850,1980,1980-05-09,130
"Switzerland/Wädenswil",47.223239,8.679778,480,1980,1980-05-02,123
"Switzerland/Wald, ZH",47.277122,8.916314,620,1980,1980-05-11,132
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1980,1980-05-13,134
"Switzerland/Wiliberg",47.279603,8.027331,650,1980,1980-05-10,131
"Switzerland/Wynau",47.256317,7.808556,450,1980,1980-04-30,121
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,1980,1980-04-30,121
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,1980,1980-04-29,120
"Switzerland/Zizers",46.931325,9.566175,600,1980,1980-04-17,108
"Switzerland/Zofingen",47.291794,7.941003,440,1980,1980-05-01,122
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,1980,1980-04-29,120
"Switzerland/Zweisimmen",46.555264,7.373433,965,1980,1980-06-02,154
"Switzerland/Adelboden",46.492022,7.561067,1350,1981,1981-05-09,129
"Switzerland/Altdorf",46.872614,8.658569,470,1981,1981-04-13,103
"Switzerland/Andeer",46.600961,9.422614,985,1981,1981-05-07,127
"Switzerland/Appenzell",47.331994,9.415403,775,1981,1981-04-15,105
"Switzerland/Aurigeno",46.236078,8.725292,350,1981,1981-03-22,81
"Switzerland/Azmoos",47.076869,9.479753,480,1981,1981-04-07,97
"Switzerland/Basel-Binningen",47.548594,7.582372,315,1981,1981-04-14,104
"Switzerland/Bondo GR",46.337594,9.555908,825,1981,1981-04-16,106
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,1981,1981-05-10,130
"Switzerland/Bauma",47.364822,8.881672,640,1981,1981-05-08,128
"Switzerland/Cartigny",46.177483,6.014089,400,1981,1981-04-05,95
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,1981,1981-04-06,96
"Switzerland/Changins",46.395917,6.229419,435,1981,1981-04-11,101
"Switzerland/Chur",46.868244,9.5419,640,1981,1981-04-04,94
"Switzerland/Couvet",46.9213,6.637761,750,1981,1981-04-18,108
"Switzerland/Diessenhofen",47.690281,8.744,410,1981,1981-04-12,102
"Switzerland/Domat / Ems",46.834311,9.457442,580,1981,1981-04-08,98
"Switzerland/Döttingen",47.568867,8.249947,350,1981,1981-04-08,98
"Switzerland/Disentis",46.699461,8.850803,1200,1981,1981-05-14,134
"Switzerland/Eschen-Boja",47.218989,9.520044,580,1981,1981-04-12,102
"Switzerland/Edlibach",47.179358,8.573208,750,1981,1981-05-07,127
"Switzerland/Escholzmatt",46.898653,7.932344,910,1981,1981-05-19,139
"Switzerland/Einsiedeln",47.131972,8.748844,910,1981,1981-05-15,135
"Switzerland/Elm",46.921942,9.172731,1000,1981,1981-05-08,128
"Switzerland/Entlebuch",46.987397,8.068953,765,1981,1981-04-30,120
"Switzerland/Enges",47.056436,7.012192,820,1981,1981-05-13,133
"Switzerland/Fanas",46.983531,9.660289,910,1981,1981-04-15,105
"Switzerland/Fiesch",46.400261,8.127792,1100,1981,1981-05-02,122
"Switzerland/Grossdietwil",47.166089,7.887067,610,1981,1981-04-20,110
"Switzerland/Gryon",46.274817,7.065661,1100,1981,1981-05-15,135
"Switzerland/Grüsch",46.983786,9.64715,650,1981,1981-04-15,105
"Switzerland/Heiden",47.442925,9.533178,800,1981,1981-04-14,104
"Switzerland/Hallau",47.698183,8.457489,430,1981,1981-04-11,101
"Switzerland/Horgen",47.265269,8.582169,450,1981,1981-04-08,98
"Switzerland/Jenaz",46.928553,9.710558,800,1981,1981-04-14,104
"Switzerland/Laufenburg",47.561031,8.063136,330,1981,1981-04-12,102
"Switzerland/Locarno",46.169278,8.798214,200,1981,1981-04-12,102
"Switzerland/Leytron",46.18625,7.21845,480,1981,1981-04-06,96
"Switzerland/Leysin",46.340108,7.009622,1250,1981,1981-05-30,150
"Switzerland/Linthal",46.915883,8.993658,695,1981,1981-04-15,105
"Switzerland/Longirod",46.498772,6.26595,900,1981,1981-04-25,115
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,1981,1981-05-23,143
"Switzerland/Luzern",47.062769,8.342442,580,1981,1981-04-25,115
"Switzerland/Moudon",46.646331,6.777689,600,1981,1981-04-23,113
"Switzerland/Merishausen",47.763636,8.612414,540,1981,1981-04-11,101
"Switzerland/Morgins VS",46.2415,6.850589,1380,1981,1981-05-25,145
"Switzerland/Möhlin",47.561983,7.850547,305,1981,1981-04-05,95
"Switzerland/Muri, AG",47.265317,8.332283,550,1981,1981-04-12,102
"Switzerland/Moutier",47.279386,7.385775,530,1981,1981-04-14,104
"Switzerland/Martina",46.884997,10.464608,1050,1981,1981-05-08,128
"Switzerland/Murg",47.108222,9.217372,500,1981,1981-04-12,102
"Switzerland/Näfels",47.092389,9.071936,440,1981,1981-04-10,100
"Switzerland/Neuhausen",47.681939,8.615533,435,1981,1981-04-10,100
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,1981,1981-04-12,102
"Switzerland/Oeschberg",47.126578,7.613264,485,1981,1981-04-18,108
"Switzerland/Oberehrendingen",47.481914,8.332208,490,1981,1981-04-10,100
"Switzerland/Oberlangenegg",46.808222,7.716267,910,1981,1981-05-14,134
"Switzerland/Orvin",47.157753,7.214464,700,1981,1981-04-14,104
"Switzerland/Osterfingen",47.656878,8.490242,410,1981,1981-04-12,102
"Switzerland/Olivone",46.527333,8.932936,894,1981,1981-04-14,104
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,1981,1981-05-07,127
"Switzerland/Posieux",46.761672,7.098294,680,1981,1981-04-12,102
"Switzerland/Prato-Sornico",46.394025,8.655608,750,1981,1981-04-07,97
"Switzerland/Stein, AR II",47.381969,9.348772,825,1981,1981-04-16,106
"Switzerland/Rafz",47.620414,8.542733,515,1981,1981-04-10,100
"Switzerland/Romanshorn",47.563608,9.376172,405,1981,1981-04-09,99
"Switzerland/Rorschach",47.472492,9.494931,450,1981,1981-04-10,100
"Switzerland/Schiers",46.965036,9.685814,800,1981,1981-04-10,100
"Switzerland/Schönenwerd",47.365283,7.999019,450,1981,1981-04-10,100
"Switzerland/Sent",46.815436,10.335078,1440,1981,1981-05-20,140
"Switzerland/Seon",47.338319,8.153353,550,1981,1981-04-12,102
"Switzerland/Seewis Dorf",46.965358,9.632064,960,1981,1981-04-16,106
"Switzerland/Sargans II",47.050589,9.439256,480,1981,1981-04-29,119
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,1981,1981-06-09,160
"Switzerland/Sihlbrugg",47.219356,8.5767,480,1981,1981-04-13,103
"Switzerland/Sarnen",46.894217,8.252236,500,1981,1981-04-11,101
"Switzerland/Stampa",46.34585,9.595214,1000,1981,1981-04-27,117
"Switzerland/Trient",46.048003,6.993797,1300,1981,1981-05-21,141
"Switzerland/Thusis",46.709511,9.44165,700,1981,1981-04-12,102
"Switzerland/Vals",46.622889,9.182461,1250,1981,1981-06-04,155
"Switzerland/Versoix",46.290431,6.137128,440,1981,1981-04-09,99
"Switzerland/Villnachern",47.470556,8.154928,415,1981,1981-04-08,98
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,1981,1981-04-07,97
"Switzerland/Wädenswil",47.223239,8.679778,480,1981,1981-04-12,102
"Switzerland/Wald, ZH",47.277122,8.916314,620,1981,1981-04-13,103
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1981,1981-04-13,103
"Switzerland/Wiliberg",47.279603,8.027331,650,1981,1981-04-14,104
"Switzerland/Wynau",47.256317,7.808556,450,1981,1981-04-12,102
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,1981,1981-04-13,103
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,1981,1981-04-09,99
"Switzerland/Zizers",46.931325,9.566175,600,1981,1981-04-09,99
"Switzerland/Zofingen",47.291794,7.941003,440,1981,1981-04-15,105
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,1981,1981-04-13,103
"Switzerland/Zweisimmen",46.555264,7.373433,965,1981,1981-05-08,128
"Switzerland/L'Abergement",46.756178,6.490211,660,1982,1982-05-04,124
"Switzerland/Adelboden",46.492022,7.561067,1350,1982,1982-05-13,133
"Switzerland/Altdorf",46.872614,8.658569,470,1982,1982-04-22,112
"Switzerland/Andeer",46.600961,9.422614,985,1982,1982-05-20,140
"Switzerland/Appenzell",47.331994,9.415403,775,1982,1982-05-15,135
"Switzerland/Aurigeno",46.236078,8.725292,350,1982,1982-05-11,131
"Switzerland/Azmoos",47.076869,9.479753,480,1982,1982-04-23,113
"Switzerland/Basel-Binningen",47.548594,7.582372,315,1982,1982-04-20,110
"Switzerland/Bondo GR",46.337594,9.555908,825,1982,1982-04-29,119
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,1982,1982-05-05,125
"Switzerland/Bauma",47.364822,8.881672,640,1982,1982-05-17,137
"Switzerland/Cartigny",46.177483,6.014089,400,1982,1982-04-17,107
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,1982,1982-04-08,98
"Switzerland/Cernier",47.098392,6.986644,900,1982,1982-05-10,130
"Switzerland/Changins",46.395917,6.229419,435,1982,1982-04-29,119
"Switzerland/Chur",46.868244,9.5419,640,1982,1982-04-19,109
"Switzerland/Couvet",46.9213,6.637761,750,1982,1982-05-15,135
"Switzerland/Diessenhofen",47.690281,8.744,410,1982,1982-05-07,127
"Switzerland/Domat / Ems",46.834311,9.457442,580,1982,1982-04-20,110
"Switzerland/Döttingen",47.568867,8.249947,350,1982,1982-04-25,115
"Switzerland/Disentis",46.699461,8.850803,1200,1982,1982-05-14,134
"Switzerland/Eschen-Boja",47.218989,9.520044,580,1982,1982-04-20,110
"Switzerland/Edlibach",47.179358,8.573208,750,1982,1982-05-15,135
"Switzerland/Escholzmatt",46.898653,7.932344,910,1982,1982-05-17,137
"Switzerland/Einsiedeln",47.131972,8.748844,910,1982,1982-05-25,145
"Switzerland/Elm",46.921942,9.172731,1000,1982,1982-05-17,137
"Switzerland/Entlebuch",46.987397,8.068953,765,1982,1982-05-12,132
"Switzerland/Enges",47.056436,7.012192,820,1982,1982-05-15,135
"Switzerland/Fanas",46.983531,9.660289,910,1982,1982-05-08,128
"Switzerland/Fiesch",46.400261,8.127792,1100,1982,1982-05-11,131
"Switzerland/Gadmen",46.736853,8.351842,1205,1982,1982-05-25,145
"Switzerland/Grossdietwil",47.166089,7.887067,610,1982,1982-05-12,132
"Switzerland/Gryon",46.274817,7.065661,1100,1982,1982-05-20,140
"Switzerland/Grüsch",46.983786,9.64715,650,1982,1982-05-05,125
"Switzerland/Heiden",47.442925,9.533178,800,1982,1982-05-11,131
"Switzerland/Hallau",47.698183,8.457489,430,1982,1982-05-02,122
"Switzerland/Horgen",47.265269,8.582169,450,1982,1982-04-21,111
"Switzerland/Jenaz",46.928553,9.710558,800,1982,1982-05-09,129
"Switzerland/Laufenburg",47.561031,8.063136,330,1982,1982-04-24,114
"Switzerland/Locarno",46.169278,8.798214,200,1982,1982-05-03,123
"Switzerland/Leytron",46.18625,7.21845,480,1982,1982-04-15,105
"Switzerland/Leysin",46.340108,7.009622,1250,1982,1982-05-25,145
"Switzerland/Linthal",46.915883,8.993658,695,1982,1982-05-12,132
"Switzerland/Longirod",46.498772,6.26595,900,1982,1982-05-15,135
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,1982,1982-05-20,140
"Switzerland/Luzern",47.062769,8.342442,580,1982,1982-04-27,117
"Switzerland/Moudon",46.646331,6.777689,600,1982,1982-04-23,113
"Switzerland/Merishausen",47.763636,8.612414,540,1982,1982-05-04,124
"Switzerland/Morgins VS",46.2415,6.850589,1380,1982,1982-05-26,146
"Switzerland/Möhlin",47.561983,7.850547,305,1982,1982-04-30,120
"Switzerland/Muri, AG",47.265317,8.332283,550,1982,1982-05-12,132
"Switzerland/Moutier",47.279386,7.385775,530,1982,1982-05-07,127
"Switzerland/Martina",46.884997,10.464608,1050,1982,1982-05-14,134
"Switzerland/Murg",47.108222,9.217372,500,1982,1982-04-30,120
"Switzerland/Näfels",47.092389,9.071936,440,1982,1982-04-28,118
"Switzerland/Neuhausen",47.681939,8.615533,435,1982,1982-04-29,119
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,1982,1982-05-01,121
"Switzerland/Oeschberg",47.126578,7.613264,485,1982,1982-05-12,132
"Switzerland/Oberehrendingen",47.481914,8.332208,490,1982,1982-04-26,116
"Switzerland/Oberlangenegg",46.808222,7.716267,910,1982,1982-05-20,140
"Switzerland/Orvin",47.157753,7.214464,700,1982,1982-05-10,130
"Switzerland/Osterfingen",47.656878,8.490242,410,1982,1982-05-06,126
"Switzerland/Olivone",46.527333,8.932936,894,1982,1982-05-02,122
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,1982,1982-05-15,135
"Switzerland/Posieux",46.761672,7.098294,680,1982,1982-05-06,126
"Switzerland/Prato-Sornico",46.394025,8.655608,750,1982,1982-04-26,116
"Switzerland/Stein, AR II",47.381969,9.348772,825,1982,1982-05-15,135
"Switzerland/Rafz",47.620414,8.542733,515,1982,1982-05-05,125
"Switzerland/Les Rangiers",47.381992,7.215775,865,1982,1982-06-12,163
"Switzerland/Romanshorn",47.563608,9.376172,405,1982,1982-04-24,114
"Switzerland/Rorschach",47.472492,9.494931,450,1982,1982-05-02,122
"Switzerland/Schiers",46.965036,9.685814,800,1982,1982-04-29,119
"Switzerland/Schönenwerd",47.365283,7.999019,450,1982,1982-04-27,117
"Switzerland/Sent",46.815436,10.335078,1440,1982,1982-05-22,142
"Switzerland/Seon",47.338319,8.153353,550,1982,1982-05-10,130
"Switzerland/Seewis Dorf",46.965358,9.632064,960,1982,1982-05-17,137
"Switzerland/Sargans II",47.050589,9.439256,480,1982,1982-04-22,112
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,1982,1982-05-30,150
"Switzerland/Sihlbrugg",47.219356,8.5767,480,1982,1982-05-08,128
"Switzerland/St. Luc",46.222336,7.594153,1650,1982,1982-05-14,134
"Switzerland/Sarnen",46.894217,8.252236,500,1982,1982-04-26,116
"Switzerland/Stampa",46.34585,9.595214,1000,1982,1982-05-12,132
"Switzerland/Trient",46.048003,6.993797,1300,1982,1982-05-18,138
"Switzerland/Thusis",46.709511,9.44165,700,1982,1982-04-25,115
"Switzerland/Vals",46.622889,9.182461,1250,1982,1982-05-25,145
"Switzerland/Versoix",46.290431,6.137128,440,1982,1982-04-16,106
"Switzerland/Villnachern",47.470556,8.154928,415,1982,1982-04-21,111
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,1982,1982-04-11,101
"Switzerland/Vallorbe",46.712292,6.379286,850,1982,1982-05-20,140
"Switzerland/Wädenswil",47.223239,8.679778,480,1982,1982-05-02,122
"Switzerland/Wald, ZH",47.277122,8.916314,620,1982,1982-05-05,125
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1982,1982-05-08,128
"Switzerland/Wiliberg",47.279603,8.027331,650,1982,1982-05-07,127
"Switzerland/Wynau",47.256317,7.808556,450,1982,1982-04-29,119
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,1982,1982-05-02,122
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,1982,1982-04-27,117
"Switzerland/Zizers",46.931325,9.566175,600,1982,1982-04-18,108
"Switzerland/Zofingen",47.291794,7.941003,440,1982,1982-05-03,123
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,1982,1982-04-28,118
"Switzerland/Zweisimmen",46.555264,7.373433,965,1982,1982-05-15,135
"Switzerland/L'Abergement",46.756178,6.490211,660,1983,1983-04-27,117
"Switzerland/Adelboden",46.492022,7.561067,1350,1983,1983-05-08,128
"Switzerland/Andeer",46.600961,9.422614,985,1983,1983-05-06,126
"Switzerland/Appenzell",47.331994,9.415403,775,1983,1983-04-27,117
"Switzerland/Aurigeno",46.236078,8.725292,350,1983,1983-04-20,110
"Switzerland/Azmoos",47.076869,9.479753,480,1983,1983-04-17,107
"Switzerland/Basel-Binningen",47.548594,7.582372,315,1983,1983-04-21,111
"Switzerland/Bondo GR",46.337594,9.555908,825,1983,1983-04-27,117
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,1983,1983-05-03,123
"Switzerland/Bauma",47.364822,8.881672,640,1983,1983-05-02,122
"Switzerland/Cartigny",46.177483,6.014089,400,1983,1983-04-21,111
"Switzerland/Chardonne",46.474036,6.835272,500,1983,1983-04-20,110
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,1983,1983-04-27,117
"Switzerland/Cernier",47.098392,6.986644,900,1983,1983-05-18,138
"Switzerland/Changins",46.395917,6.229419,435,1983,1983-04-15,105
"Switzerland/Chur",46.868244,9.5419,640,1983,1983-04-17,107
"Switzerland/Couvet",46.9213,6.637761,750,1983,1983-05-08,128
"Switzerland/Diessenhofen",47.690281,8.744,410,1983,1983-04-20,110
"Switzerland/Domat / Ems",46.834311,9.457442,580,1983,1983-04-19,109
"Switzerland/Döttingen",47.568867,8.249947,350,1983,1983-04-29,119
"Switzerland/Disentis",46.699461,8.850803,1200,1983,1983-05-11,131
"Switzerland/Eschen-Boja",47.218989,9.520044,580,1983,1983-04-19,109
"Switzerland/Edlibach",47.179358,8.573208,750,1983,1983-05-04,124
"Switzerland/Escholzmatt",46.898653,7.932344,910,1983,1983-05-08,128
"Switzerland/Einsiedeln",47.131972,8.748844,910,1983,1983-05-15,135
"Switzerland/Elm",46.921942,9.172731,1000,1983,1983-05-12,132
"Switzerland/Entlebuch",46.987397,8.068953,765,1983,1983-04-29,119
"Switzerland/Enges",47.056436,7.012192,820,1983,1983-05-08,128
"Switzerland/Fanas",46.983531,9.660289,910,1983,1983-05-01,121
"Switzerland/Fiesch",46.400261,8.127792,1100,1983,1983-05-05,125
"Switzerland/Grossdietwil",47.166089,7.887067,610,1983,1983-04-26,116
"Switzerland/Gryon",46.274817,7.065661,1100,1983,1983-05-10,130
"Switzerland/Grüsch",46.983786,9.64715,650,1983,1983-04-27,117
"Switzerland/Hallau",47.698183,8.457489,430,1983,1983-04-23,113
"Switzerland/Horgen",47.265269,8.582169,450,1983,1983-04-17,107
"Switzerland/Jenaz",46.928553,9.710558,800,1983,1983-05-01,121
"Switzerland/Laufenburg",47.561031,8.063136,330,1983,1983-04-21,111
"Switzerland/Locarno",46.169278,8.798214,200,1983,1983-04-07,97
"Switzerland/Leytron",46.18625,7.21845,480,1983,1983-04-15,105
"Switzerland/Leysin",46.340108,7.009622,1250,1983,1983-05-24,144
"Switzerland/Linthal",46.915883,8.993658,695,1983,1983-04-28,118
"Switzerland/Longirod",46.498772,6.26595,900,1983,1983-05-17,137
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,1983,1983-05-24,144
"Switzerland/Luzern",47.062769,8.342442,580,1983,1983-04-25,115
"Switzerland/Moudon",46.646331,6.777689,600,1983,1983-04-23,113
"Switzerland/Merishausen",47.763636,8.612414,540,1983,1983-04-23,113
"Switzerland/Möhlin",47.561983,7.850547,305,1983,1983-04-21,111
"Switzerland/Muri, AG",47.265317,8.332283,550,1983,1983-04-22,112
"Switzerland/Moutier",47.279386,7.385775,530,1983,1983-04-29,119
"Switzerland/Martina",46.884997,10.464608,1050,1983,1983-05-09,129
"Switzerland/Murg",47.108222,9.217372,500,1983,1983-04-22,112
"Switzerland/Näfels",47.092389,9.071936,440,1983,1983-04-25,115
"Switzerland/Neuhausen",47.681939,8.615533,435,1983,1983-04-23,113
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,1983,1983-04-26,116
"Switzerland/Oeschberg",47.126578,7.613264,485,1983,1983-04-29,119
"Switzerland/Oberehrendingen",47.481914,8.332208,490,1983,1983-04-21,111
"Switzerland/Oberlangenegg",46.808222,7.716267,910,1983,1983-05-13,133
"Switzerland/Orvin",47.157753,7.214464,700,1983,1983-04-28,118
"Switzerland/Osterfingen",47.656878,8.490242,410,1983,1983-04-30,120
"Switzerland/Olivone",46.527333,8.932936,894,1983,1983-04-12,102
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,1983,1983-05-10,130
"Switzerland/Posieux",46.761672,7.098294,680,1983,1983-05-06,126
"Switzerland/Prato-Sornico",46.394025,8.655608,750,1983,1983-04-25,115
"Switzerland/Stein, AR II",47.381969,9.348772,825,1983,1983-04-30,120
"Switzerland/Rafz",47.620414,8.542733,515,1983,1983-04-23,113
"Switzerland/Les Rangiers",47.381992,7.215775,865,1983,1983-05-10,130
"Switzerland/Romanshorn",47.563608,9.376172,405,1983,1983-04-19,109
"Switzerland/Rorschach",47.472492,9.494931,450,1983,1983-04-18,108
"Switzerland/Schiers",46.965036,9.685814,800,1983,1983-04-23,113
"Switzerland/Schönenwerd",47.365283,7.999019,450,1983,1983-04-21,111
"Switzerland/Sent",46.815436,10.335078,1440,1983,1983-05-21,141
"Switzerland/Seon",47.338319,8.153353,550,1983,1983-04-25,115
"Switzerland/Seewis Dorf",46.965358,9.632064,960,1983,1983-04-23,113
"Switzerland/Sargans II",47.050589,9.439256,480,1983,1983-04-20,110
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,1983,1983-06-08,159
"Switzerland/Sihlbrugg",47.219356,8.5767,480,1983,1983-04-27,117
"Switzerland/St. Luc",46.222336,7.594153,1650,1983,1983-06-24,175
"Switzerland/Sarnen",46.894217,8.252236,500,1983,1983-04-18,108
"Switzerland/Stampa",46.34585,9.595214,1000,1983,1983-05-06,126
"Switzerland/Trient",46.048003,6.993797,1300,1983,1983-05-25,145
"Switzerland/Thusis",46.709511,9.44165,700,1983,1983-04-19,109
"Switzerland/Vals",46.622889,9.182461,1250,1983,1983-05-29,149
"Switzerland/Versoix",46.290431,6.137128,440,1983,1983-04-16,106
"Switzerland/Villnachern",47.470556,8.154928,415,1983,1983-04-19,109
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,1983,1983-04-13,103
"Switzerland/Wädenswil",47.223239,8.679778,480,1983,1983-04-20,110
"Switzerland/Wald, ZH",47.277122,8.916314,620,1983,1983-04-26,116
"Switzerland/Wattwil, SG",47.289853,9.104422,625,1983,1983-04-23,113
"Switzerland/Wiliberg",47.279603,8.027331,650,1983,1983-05-02,122
"Switzerland/Wynau",47.256317,7.808556,450,1983,1983-04-27,117
